token_id,ipu_start_time,ipu_end_time,task_start_time,task_end_time,task,duration,session_channel,session_channel_task,session_task,channel,task_describer,task_target,task_score,corpus,speaker,speaker_gender,session_number,words_count,phones_count,words_by_second,phones_by_second
s10.task.5.t0.807.3885.tf.808.1634,807.3885,808.1634,767.828,985.687242,5,0.7749,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,2.0,1.2904,2.5809
s10.task.5.t0.808.3370.tf.810.3310,808.337,810.331,767.828,985.687242,5,1.994,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,4,20.0,2.006,10.0299
s10.task.5.t0.810.5475.tf.812.1537,810.5475,812.1537,767.828,985.687242,5,1.6062,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,5,29.0,3.1129,18.0549
s10.task.5.t0.813.9863.tf.814.6823,813.9863,814.6823,767.828,985.687242,5,0.696,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,9.0,2.8734,12.9304
s10.task.5.t0.815.2109.tf.816.0033,815.2109,816.0033,767.828,985.687242,5,0.7925,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,7.0,1.2619,8.8332
s10.task.5.t0.818.7055.tf.818.8370,818.7055,818.837,767.828,985.687242,5,0.1315,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,2.0,7.605,15.2101
s10.task.5.t0.820.0259.tf.821.7924,820.0259,821.7924,767.828,985.687242,5,1.7665,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,6,24.0,3.3966,13.5864
s10.task.5.t0.825.3967.tf.825.6667,825.3967,825.6667,767.828,985.687242,5,0.27,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,1.0,3.7037,3.7037
s10.task.5.t0.825.7596.tf.826.0173,825.7596,826.0173,767.828,985.687242,5,0.2577,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,4.0,7.7602,15.5204
s10.task.5.t0.826.3043.tf.827.3126,826.3043,827.3126,767.828,985.687242,5,1.0084,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,4,16.0,3.9668,15.8674
s10.task.5.t0.827.6685.tf.828.4777,827.6685,828.4777,767.828,985.687242,5,0.8092,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,3,13.0,3.7073,16.0648
s10.task.5.t0.828.6843.tf.831.1973,828.6843,831.1973,767.828,985.687242,5,2.513,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,7,37.0,2.7855,14.7233
s10.task.5.t0.833.8015.tf.835.8323,833.8015,835.8323,767.828,985.687242,5,2.0308,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,11,45.0,5.4166,22.1589
s10.task.5.t0.836.0163.tf.838.2305,836.0163,838.2305,767.828,985.687242,5,2.2141,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,13,58.0,5.8714,26.1955
s10.task.5.t0.838.6698.tf.838.9757,838.6698,838.9757,767.828,985.687242,5,0.3059,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,4.0,3.2686,13.0745
s10.task.5.t0.839.3611.tf.840.6807,839.3611,840.6807,767.828,985.687242,5,1.3197,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,4,18.0,3.031,13.6397
s10.task.5.t0.840.8131.tf.841.3441,840.8131,841.3441,767.828,985.687242,5,0.531,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,3,4.0,5.6498,7.533
s10.task.5.t0.842.7295.tf.843.5725,842.7295,843.5725,767.828,985.687242,5,0.8431,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,3,12.0,3.5584,14.2335
s10.task.5.t0.844.3531.tf.845.0280,844.3531,845.028,767.828,985.687242,5,0.6749,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,11.0,2.9633,16.298
s10.task.5.t0.846.3457.tf.848.1720,846.3457,848.172,767.828,985.687242,5,1.8263,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,4,23.0,2.1902,12.5937
s10.task.5.t0.848.3220.tf.852.0920,848.322,852.092,767.828,985.687242,5,3.77,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,12,54.0,3.183,14.3236
s10.task.5.t0.853.5143.tf.853.6966,853.5143,853.6966,767.828,985.687242,5,0.1823,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,3.0,5.4844,16.4531
s10.task.5.t0.855.3040.tf.856.0851,855.304,856.0851,767.828,985.687242,5,0.7811,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,12.0,2.5604,15.3625
s10.task.5.t0.857.8620.tf.860.1049,857.862,860.1049,767.828,985.687242,5,2.2429,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,9,33.0,4.0127,14.7132
s10.task.5.t0.862.1184.tf.862.6067,862.1184,862.6067,767.828,985.687242,5,0.4883,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,2.0,2.048,4.0961
s10.task.5.t0.863.0153.tf.866.1369,863.0153,866.1369,767.828,985.687242,5,3.1216,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,13,56.0,4.1646,17.9396
s10.task.5.t0.866.3867.tf.866.7102,866.3867,866.7102,767.828,985.687242,5,0.3235,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,3,6.0,9.2744,18.5488
s10.task.5.t0.866.7572.tf.867.7027,866.7572,867.7027,767.828,985.687242,5,0.9454,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,4,17.0,4.2309,17.9814
s10.task.5.t0.879.1922.tf.880.5892,879.1922,880.5892,767.828,985.687242,5,1.3971,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,4,16.0,2.8631,11.4525
s10.task.5.t0.880.6672.tf.883.1410,880.6672,883.141,767.828,985.687242,5,2.4738,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,10,43.0,4.0424,17.3822
s10.task.5.t0.886.1851.tf.886.7091,886.1851,886.7091,767.828,985.687242,5,0.524,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,4,11.0,7.6334,20.9918
s10.task.5.t0.886.8950.tf.890.0851,886.895,890.0851,767.828,985.687242,5,3.1901,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,13,49.0,4.0751,15.36
s10.task.5.t0.891.6151.tf.892.7392,891.6151,892.7392,767.828,985.687242,5,1.1241,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,5,20.0,4.448,17.7921
s10.task.5.t0.892.8023.tf.894.6007,892.8023,894.6007,767.828,985.687242,5,1.7984,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,5,27.0,2.7802,15.0132
s10.task.5.t0.895.7802.tf.896.7218,895.7802,896.7218,767.828,985.687242,5,0.9417,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,7.0,2.1239,7.4337
s10.task.5.t0.896.9681.tf.897.2729,896.9681,897.2729,767.828,985.687242,5,0.3048,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,4.0,3.2807,13.1228
s10.task.5.t0.897.3255.tf.900.9467,897.3255,900.9467,767.828,985.687242,5,3.6212,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,14,70.0,3.8662,19.3308
s10.task.5.t0.901.3061.tf.902.4170,901.3061,902.417,767.828,985.687242,5,1.1109,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,5,22.0,4.5008,19.8036
s10.task.5.t0.909.5713.tf.909.9446,909.5713,909.9446,767.828,985.687242,5,0.3733,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,4.0,5.3576,10.7152
s10.task.5.t0.910.1442.tf.910.6581,910.1442,910.6581,767.828,985.687242,5,0.5139,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,5.0,3.8917,9.7293
s10.task.5.t0.910.7542.tf.911.7574,910.7542,911.7574,767.828,985.687242,5,1.0032,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,5,17.0,4.9839,16.9452
s10.task.5.t0.914.8073.tf.915.1931,914.8073,915.1931,767.828,985.687242,5,0.3857,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,2.0,2.5926,5.1852
s10.task.5.t0.921.9100.tf.923.8263,921.91,923.8263,767.828,985.687242,5,1.9163,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,10,33.0,5.2183,17.2205
s10.task.5.t0.924.8000.tf.927.0221,924.8,927.0221,767.828,985.687242,5,2.2221,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,8,37.0,3.6002,16.6508
s10.task.5.t0.928.2368.tf.929.0566,928.2368,929.0566,767.828,985.687242,5,0.8198,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,3,6.0,3.6594,7.3189
s10.task.5.t0.929.1926.tf.929.9859,929.1926,929.9859,767.828,985.687242,5,0.7933,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,3,12.0,3.7818,15.1272
s10.task.5.t0.931.1028.tf.931.1992,931.1028,931.1992,767.828,985.687242,5,0.0964,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,1.0,10.3705,10.3705
s10.task.5.t0.931.4850.tf.932.9710,931.485,932.971,767.828,985.687242,5,1.486,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,5,25.0,3.3648,16.8241
s10.task.5.t0.934.6756.tf.935.2547,934.6756,935.2547,767.828,985.687242,5,0.5791,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,3,11.0,5.1805,18.9952
s10.task.5.t0.935.9143.tf.936.1545,935.9143,936.1545,767.828,985.687242,5,0.2403,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,4.0,4.1623,16.6493
s10.task.5.t0.937.3171.tf.938.5832,937.3171,938.5832,767.828,985.687242,5,1.2662,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,4.0,1.5796,3.1591
s10.task.5.t0.939.2939.tf.939.9764,939.2939,939.9764,767.828,985.687242,5,0.6825,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,2,6.0,2.9306,8.7918
s10.task.5.t0.940.1096.tf.940.7043,940.1096,940.7043,767.828,985.687242,5,0.5946,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,8.0,1.6817,13.4539
s10.task.5.t0.941.1917.tf.941.3688,941.1917,941.3688,767.828,985.687242,5,0.1771,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,3.0,5.6473,16.9419
s10.task.5.t0.941.5914.tf.941.7159,941.5914,941.7159,767.828,985.687242,5,0.1245,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,1.0,8.0335,8.0335
s10.task.5.t0.942.0074.tf.942.8948,942.0074,942.8948,767.828,985.687242,5,0.8874,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,3,12.0,3.3807,13.5228
s10.task.5.t0.943.1280.tf.945.1895,943.128,945.1895,767.828,985.687242,5,2.0616,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,9,41.0,4.3656,19.8877
s10.task.5.t0.945.6506.tf.948.8119,945.6506,948.8119,767.828,985.687242,5,3.1613,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,13,56.0,4.1122,17.7142
s10.task.5.t0.966.0232.tf.966.4817,966.0232,966.4817,767.828,985.687242,5,0.4585,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,1,2.0,2.1812,4.3625
s10.task.5.t0.974.4283.tf.975.5188,974.4283,975.5188,767.828,985.687242,5,1.0905,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,5,16.0,4.585,14.672
s10.task.5.t0.976.3024.tf.977.3124,976.3024,977.3124,767.828,985.687242,5,1.01,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,6,15.0,5.9406,14.8515
s10.task.5.t0.982.8414.tf.984.1962,982.8414,984.1962,767.828,985.687242,5,1.3549,10_A,10_A_5,10_5,A,A,whale,89,uba,108,m,10,7,27.0,5.1666,19.9283
s10.task.6.t0.1024.4432.tf.1024.7781,1024.4432,1024.7781,1018.265391,1232.06,6,0.3349,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,2.9863,5.9725
s10.task.6.t0.1028.9883.tf.1029.7375,1028.9883,1029.7375,1018.265391,1232.06,6,0.7492,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,8.0,1.3348,10.678
s10.task.6.t0.1032.6089.tf.1033.1442,1032.6089,1033.1442,1018.265391,1232.06,6,0.5353,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,4.0,3.7364,7.4728
s10.task.6.t0.1036.3725.tf.1038.8020,1036.3725,1038.802,1018.265391,1232.06,6,2.4295,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,9,35.0,3.7044,14.406
s10.task.6.t0.1039.1073.tf.1040.9507,1039.1073,1040.9507,1018.265391,1232.06,6,1.8434,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,7,33.0,3.7973,17.9015
s10.task.6.t0.1041.1979.tf.1041.6587,1041.1979,1041.6587,1018.265391,1232.06,6,0.4607,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,1.0,2.1705,2.1705
s10.task.6.t0.1043.7427.tf.1045.7027,1043.7427,1045.7027,1018.265391,1232.06,6,1.96,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,8,23.0,4.0816,11.7347
s10.task.6.t0.1046.3123.tf.1047.7467,1046.3123,1047.7467,1018.265391,1232.06,6,1.4344,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,7,24.0,4.8801,16.7318
s10.task.6.t0.1048.7287.tf.1049.0969,1048.7287,1049.0969,1018.265391,1232.06,6,0.3682,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,6.0,2.7161,16.2964
s10.task.6.t0.1056.8474.tf.1057.2507,1056.8474,1057.2507,1018.265391,1232.06,6,0.4032,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,2.4799,4.9598
s10.task.6.t0.1063.3857.tf.1063.7259,1063.3857,1063.7259,1018.265391,1232.06,6,0.3401,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,2.9401,5.8802
s10.task.6.t0.1071.6789.tf.1072.1031,1071.6789,1072.1031,1018.265391,1232.06,6,0.4243,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,4.0,2.3569,9.4277
s10.task.6.t0.1075.3550.tf.1075.7267,1075.355,1075.7267,1018.265391,1232.06,6,0.3717,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,2.6905,5.3809
s10.task.6.t0.1077.0060.tf.1077.8160,1077.006,1077.816,1018.265391,1232.06,6,0.81,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,10.0,2.4692,12.3458
s10.task.6.t0.1090.2401.tf.1090.3313,1090.2401,1090.3313,1018.265391,1232.06,6,0.0912,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,10.9688,21.9375
s10.task.6.t0.1090.3874.tf.1090.4645,1090.3874,1090.4645,1018.265391,1232.06,6,0.0771,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,12.9629,25.9259
s10.task.6.t0.1097.1945.tf.1098.8931,1097.1945,1098.8931,1018.265391,1232.06,6,1.6986,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,8,32.0,4.7098,18.8391
s10.task.6.t0.1102.0792.tf.1104.6871,1102.0792,1104.6871,1018.265391,1232.06,6,2.6079,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,14,38.0,5.3683,14.5711
s10.task.6.t0.1104.8151.tf.1105.0693,1104.8151,1105.0693,1018.265391,1232.06,6,0.2542,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,3.0,7.8672,11.8008
s10.task.6.t0.1106.8829.tf.1109.9214,1106.8829,1109.9214,1018.265391,1232.06,6,3.0385,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,0,,0.0,
s10.task.6.t0.1111.0336.tf.1111.3738,1111.0336,1111.3738,1018.265391,1232.06,6,0.3401,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,2.9401,5.8802
s10.task.6.t0.1112.4397.tf.1113.3012,1112.4397,1113.3012,1018.265391,1232.06,6,0.8614,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,8.0,1.1608,9.2868
s10.task.6.t0.1116.4698.tf.1117.0231,1116.4698,1117.0231,1018.265391,1232.06,6,0.5533,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,3,6.0,5.4215,10.843
s10.task.6.t0.1119.0733.tf.1119.7921,1119.0733,1119.7921,1018.265391,1232.06,6,0.7188,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,8.0,2.7823,11.1293
s10.task.6.t0.1120.8183.tf.1121.5722,1120.8183,1121.5722,1018.265391,1232.06,6,0.7539,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,1.3265,2.6529
s10.task.6.t0.1128.3763.tf.1132.1918,1128.3763,1132.1918,1018.265391,1232.06,6,3.8155,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,16,65.0,4.1934,17.0356
s10.task.6.t0.1132.2681.tf.1132.8867,1132.2681,1132.8867,1018.265391,1232.06,6,0.6186,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,11.0,3.2329,17.7809
s10.task.6.t0.1133.6590.tf.1136.7362,1133.659,1136.7362,1018.265391,1232.06,6,3.0773,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,16,58.0,5.1994,18.8478
s10.task.6.t0.1137.0463.tf.1138.8145,1137.0463,1138.8145,1018.265391,1232.06,6,1.7683,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,5,25.0,2.8276,14.1381
s10.task.6.t0.1140.2093.tf.1141.4337,1140.2093,1141.4337,1018.265391,1232.06,6,1.2244,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,5,16.0,4.0836,13.0676
s10.task.6.t0.1144.0086.tf.1145.2142,1144.0086,1145.2142,1018.265391,1232.06,6,1.2057,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,7,25.0,5.8059,20.7353
s10.task.6.t0.1156.2749.tf.1156.5905,1156.2749,1156.5905,1018.265391,1232.06,6,0.3156,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,3.1687,6.3375
s10.task.6.t0.1162.8846.tf.1163.5613,1162.8846,1163.5613,1018.265391,1232.06,6,0.6767,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,9.0,2.9553,13.2989
s10.task.6.t0.1171.3439.tf.1172.1065,1171.3439,1172.1065,1018.265391,1232.06,6,0.7626,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,8.0,2.6227,10.4907
s10.task.6.t0.1176.0136.tf.1176.2890,1176.0136,1176.289,1018.265391,1232.06,6,0.2754,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,6.0,7.263,21.789
s10.task.6.t0.1176.3766.tf.1177.4856,1176.3766,1177.4856,1018.265391,1232.06,6,1.1089,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,3,16.0,2.7053,14.4285
s10.task.6.t0.1178.1933.tf.1178.4405,1178.1933,1178.4405,1018.265391,1232.06,6,0.2472,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,1.0,4.0452,4.0452
s10.task.6.t0.1181.8929.tf.1184.6880,1181.8929,1184.688,1018.265391,1232.06,6,2.795,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,13,52.0,4.6511,18.6044
s10.task.6.t0.1192.0274.tf.1192.2273,1192.0274,1192.2273,1018.265391,1232.06,6,0.1999,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,5.0033,10.0066
s10.task.6.t0.1194.9913.tf.1195.1601,1194.9913,1195.1601,1018.265391,1232.06,6,0.1688,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,2.0,5.9258,11.8515
s10.task.6.t0.1205.5459.tf.1206.5698,1205.5459,1206.5698,1018.265391,1232.06,6,1.0239,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,10.0,1.9533,9.7667
s10.task.6.t0.1209.4576.tf.1209.9688,1209.4576,1209.9688,1018.265391,1232.06,6,0.5112,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,7.0,3.9125,13.6939
s10.task.6.t0.1210.2669.tf.1210.8888,1210.2669,1210.8888,1018.265391,1232.06,6,0.622,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,8.0,3.2156,12.8626
s10.task.6.t0.1211.0112.tf.1211.3075,1211.0112,1211.3075,1018.265391,1232.06,6,0.2963,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,4.0,6.75,13.5
s10.task.6.t0.1211.9088.tf.1214.4122,1211.9088,1214.4122,1018.265391,1232.06,6,2.5034,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,7,26.0,2.7962,10.3858
s10.task.6.t0.1214.9755.tf.1216.9348,1214.9755,1216.9348,1018.265391,1232.06,6,1.9593,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,8,38.0,4.0831,19.3949
s10.task.6.t0.1217.4988.tf.1218.7433,1217.4988,1218.7433,1018.265391,1232.06,6,1.2445,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,3,14.0,2.4107,11.2499
s10.task.6.t0.1219.4250.tf.1221.3491,1219.425,1221.3491,1018.265391,1232.06,6,1.9241,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,9,35.0,4.6775,18.1905
s10.task.6.t0.1222.6833.tf.1223.9088,1222.6833,1223.9088,1018.265391,1232.06,6,1.2255,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,1,1.0,0.816,0.816
s10.task.6.t0.1224.8027.tf.1225.4362,1224.8027,1225.4362,1018.265391,1232.06,6,0.6336,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,3,6.0,4.7351,9.4703
s10.task.6.t0.1225.9467.tf.1226.4824,1225.9467,1226.4824,1018.265391,1232.06,6,0.5357,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,3,8.0,5.6005,14.9347
s10.task.6.t0.1226.8589.tf.1227.3788,1226.8589,1227.3788,1018.265391,1232.06,6,0.5198,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,2,7.0,3.8474,13.4659
s10.task.6.t0.1227.8006.tf.1228.3988,1227.8006,1228.3988,1018.265391,1232.06,6,0.5982,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,4,10.0,6.6865,16.7162
s10.task.6.t0.1229.2388.tf.1230.1752,1229.2388,1230.1752,1018.265391,1232.06,6,0.9363,10_A,10_A_6,10_6,A,B,lawnmower,95,uba,108,m,10,4,18.0,4.2719,19.2237
s10.task.7.t0.1238.6913.tf.1239.6320,1238.6913,1239.632,1236.05805,1333.634,7,0.9408,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,3,15.0,3.1889,15.9446
s10.task.7.t0.1239.6934.tf.1240.1847,1239.6934,1240.1847,1236.05805,1333.634,7,0.4913,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,2,6.0,4.071,12.2129
s10.task.7.t0.1242.0724.tf.1244.5742,1242.0724,1244.5742,1236.05805,1333.634,7,2.5018,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,13,45.0,5.1963,17.9871
s10.task.7.t0.1247.2774.tf.1250.1205,1247.2774,1250.1205,1236.05805,1333.634,7,2.843,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,8,41.0,2.8139,14.4212
s10.task.7.t0.1251.5117.tf.1251.5959,1251.5117,1251.5959,1236.05805,1333.634,7,0.0842,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,1,1.0,11.8828,11.8828
s10.task.7.t0.1253.5312.tf.1254.8988,1253.5312,1254.8988,1236.05805,1333.634,7,1.3675,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,6,24.0,4.3875,17.55
s10.task.7.t0.1256.9532.tf.1258.5440,1256.9532,1258.544,1236.05805,1333.634,7,1.5908,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,8,26.0,5.0289,16.3439
s10.task.7.t0.1258.6516.tf.1261.6570,1258.6516,1261.657,1236.05805,1333.634,7,3.0054,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,11,53.0,3.6601,17.6349
s10.task.7.t0.1262.0375.tf.1262.4044,1262.0375,1262.4044,1236.05805,1333.634,7,0.367,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,3,6.0,8.1755,16.351
s10.task.7.t0.1262.5140.tf.1263.6694,1262.514,1263.6694,1236.05805,1333.634,7,1.1554,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,6,19.0,5.1932,16.4452
s10.task.7.t0.1263.9045.tf.1264.8875,1263.9045,1264.8875,1236.05805,1333.634,7,0.9831,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,4,16.0,4.0689,16.2754
s10.task.7.t0.1265.9335.tf.1266.2982,1265.9335,1266.2982,1236.05805,1333.634,7,0.3647,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,1,5.0,2.7422,13.711
s10.task.7.t0.1266.9423.tf.1267.3981,1266.9423,1267.3981,1236.05805,1333.634,7,0.4558,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,1,7.0,2.1938,15.3567
s10.task.7.t0.1267.5823.tf.1269.4123,1267.5823,1269.4123,1236.05805,1333.634,7,1.83,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,5,32.0,2.7322,17.4863
s10.task.7.t0.1271.6674.tf.1272.9269,1271.6674,1272.9269,1236.05805,1333.634,7,1.2595,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,6,20.0,4.7636,15.8787
s10.task.7.t0.1273.0821.tf.1273.3597,1273.0821,1273.3597,1236.05805,1333.634,7,0.2776,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,1,7.0,3.6022,25.2154
s10.task.7.t0.1274.2865.tf.1276.9688,1274.2865,1276.9688,1236.05805,1333.634,7,2.6823,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,15,48.0,5.5922,17.8951
s10.task.7.t0.1277.4185.tf.1280.9217,1277.4185,1280.9217,1236.05805,1333.634,7,3.5032,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,18,64.0,5.1382,18.2691
s10.task.7.t0.1287.4442.tf.1289.9088,1287.4442,1289.9088,1236.05805,1333.634,7,2.4646,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,7,28.0,2.8402,11.3609
s10.task.7.t0.1290.4682.tf.1291.1408,1290.4682,1291.1408,1236.05805,1333.634,7,0.6725,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,1,2.0,1.4869,2.9739
s10.task.7.t0.1291.7447.tf.1293.5225,1291.7447,1293.5225,1236.05805,1333.634,7,1.7778,10_A,10_A_7,10_7,A,A,mime,90,uba,108,m,10,8,26.0,4.4999,14.6246
